회원번호,조합원상태,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,방문횟수,연령대_4560대,구매매장,간식,건강,과실,기타,반찬,생활용품,서류,수산,양념/가루,음료,잡곡,주곡,주류,채소,축산물,주말,평일,1회당평균구매물품수
1222467392,1,0,49.0,0,1,0,40대,23165.0,수지구,동천동,0,2,1,매장A,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.5,1.5
1222493376,1,0,41.0,0,0,0,40대,78969.0,수지구,풍덕천동,0,8,1,매장C,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.375,0.625,1.375
1222949952,1,0,55.0,1,0,0,50대,662864.0,기타,기타,0,15,1,매장C,0.18672199170124482,0.004149377593360996,0.0,0.0,0.20746887966804978,0.06224066390041493,0.0,0.08298755186721991,0.04149377593360996,0.0,0.02074688796680498,0.0,0.0,0.08298755186721991,0.3112033195020747,0.26666666666666666,0.7333333333333333,3.2133333333333334
1223009344,1,0,67.0,0,0,0,60대,218338.0,수지구,신봉동,1,12,1,매장D,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.36363636363636365,0.0,0.09090909090909091,0.045454545454545456,0.0,0.2727272727272727,0.13636363636363635,0.25,0.75,1.8333333333333333
1223050176,1,0,61.0,0,0,0,60대,464051.0,수지구,상현동,1,30,1,매장B,0.022222222222222223,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.08888888888888889,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,0.4888888888888889,0.3333333333333333,0.3,0.7,1.5
1223124416,1,0,37.0,0,0,0,30대,9381.0,기흥구,신갈동,0,1,0,매장A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1223250624,1,0,38.0,0,0,0,30대,134105.0,수지구,풍덕천동,0,10,0,매장C,0.0,0.0,0.06666666666666667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.6,0.0,0.30000000000000004,0.7,1.5
1223254336,1,0,35.0,0,0,0,30대,48818.0,기타,신흥동,0,1,0,매장C,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1223267328,1,0,37.0,0,0,0,30대,526075.0,수지구,풍덕천동,0,44,0,매장C,0.11627906976744186,0.0,0.011627906976744186,0.0,0.10465116279069768,0.011627906976744186,0.0,0.011627906976744186,0.11627906976744186,0.05813953488372093,0.0,0.011627906976744186,0.0,0.26744186046511625,0.29069767441860467,0.1590909090909091,0.8409090909090909,1.9545454545454544
1223399104,1,0,67.0,1,0,0,60대,563270.0,수지구,풍덕천동,1,22,1,매장B,0.06756756756756757,0.0,0.0,0.0,0.08108108108108109,0.013513513513513514,0.0,0.05405405405405406,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.0,0.0,0.36486486486486486,0.36486486486486486,0.4090909090909091,0.5909090909090909,3.363636363636364
1223521600,1,1,74.0,0,0,0,70대이상,121948.0,수지구,풍덕천동,1,6,0,매장C,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333333,3.333333333333333
1223530880,1,0,47.0,0,0,0,40대,16751.0,기흥구,마북동,0,3,1,매장C,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667
1223558720,1,0,36.0,0,0,0,30대,111513.0,수지구,풍덕천동,0,6,0,매장B,0.3333333333333333,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.047619047619047616,0.0,0.23809523809523808,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.3333333333333333,0.6666666666666666,3.5
1223621824,1,0,33.0,0,0,0,30대,138577.0,수지구,풍덕천동,0,7,0,매장C,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.2857142857142857,0.7142857142857142,1.4285714285714286
1223707200,1,0,37.0,0,0,0,30대,242747.0,수지구,상현동,0,10,0,매장B,0.2608695652173913,0.0,0.13043478260869565,0.0,0.2608695652173913,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.30000000000000004,0.7,2.3
1223920640,1,0,73.0,0,0,0,70대이상,327119.0,수지구,풍덕천동,1,24,0,매장C,0.20689655172413793,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.0,0.1724137931034483,0.27586206896551724,0.375,0.6249999999999999,1.2083333333333333
1224035712,1,0,55.0,0,0,0,50대,37714.0,수지구,신봉동,0,4,1,매장D,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.75,1.25
122408768,1,0,76.0,0,0,0,70대이상,116797.0,수지구,신봉동,1,6,0,매장C,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.7692307692307693,0.07692307692307693,0.16666666666666666,0.8333333333333333,2.1666666666666665
1224351232,1,0,51.0,1,0,0,50대,431223.0,수지구,풍덕천동,0,20,1,매장D,0.0425531914893617,0.0,0.02127659574468085,0.0,0.1276595744680851,0.0425531914893617,0.0425531914893617,0.0851063829787234,0.02127659574468085,0.06382978723404255,0.0,0.0,0.0,0.1276595744680851,0.425531914893617,0.7,0.3,2.35
122457024,1,0,65.0,0,0,0,60대,115536.0,수지구,풍덕천동,1,21,1,매장C,0.0425531914893617,0.0,0.02127659574468085,0.0,0.2127659574468085,0.0,0.0851063829787234,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.5531914893617021,0.0,0.3333333333333333,0.6666666666666666,1.119047619047619
1224635200,1,0,60.0,0,0,1,60대,947158.0,수지구,풍덕천동,1,73,1,매장C,0.075,0.0,0.016666666666666666,0.0,0.175,0.0,0.025,0.03333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.008333333333333333,0.0,0.5083333333333333,0.14166666666666666,0.3561643835616438,0.6438356164383561,1.643835616438356
1224685312,1,0,54.0,0,1,0,50대,672438.0,수지구,풍덕천동,0,52,1,매장C,0.19204389574759947,0.06310013717421124,0.0,0.0,0.12345679012345681,0.12345679012345681,0.0,0.08230452674897121,0.06858710562414266,0.15500685871056244,0.013717421124828533,0.0,0.0,0.13717421124828533,0.041152263374485604,0.4423076923076923,0.5576923076923077,1.4019230769230768
1224841216,1,0,76.0,0,0,0,70대이상,215563.0,수지구,상현동,1,11,0,매장B,0.0,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.2222222222222222,0.5,0.36363636363636365,0.6363636363636364,1.6363636363636365
1224909888,1,0,82.0,0,0,0,70대이상,137838.0,기흥구,보정동,1,2,0,매장B,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,2.0
1225036096,1,0,41.0,0,1,0,40대,793431.0,수지구,신봉동,0,56,1,매장D,0.1,0.0,0.07777777777777778,0.0,0.07777777777777778,0.0,0.0,0.03333333333333333,0.011111111111111112,0.08888888888888889,0.0,0.0,0.0,0.23333333333333334,0.37777777777777777,0.39285714285714285,0.6071428571428571,1.6071428571428572
1225212416,1,0,46.0,1,0,0,40대,679139.0,수지구,동천동,0,17,1,매장A,0.1388888888888889,0.1111111111111111,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.2222222222222222,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.2222222222222222,0.1388888888888889,0.23529411764705882,0.7647058823529411,2.117647058823529
1225216128,1,0,38.0,0,0,0,30대,422338.0,수지구,동천동,0,27,0,매장A,0.3442622950819672,0.0,0.0,0.0,0.13114754098360656,0.13114754098360656,0.01639344262295082,0.03278688524590164,0.18032786885245902,0.03278688524590164,0.0,0.0,0.0,0.06557377049180328,0.06557377049180328,0.18518518518518517,0.8148148148148149,2.2592592592592595
1225281088,1,0,38.0,0,0,0,30대,199002.0,기흥구,보정동,0,10,0,매장A,0.05,0.0,0.05,0.0,0.0,0.4,0.1,0.0,0.05,0.2,0.0,0.0,0.0,0.05,0.1,0.4,0.6000000000000001,2.0
1225657856,1,0,51.0,0,0,0,50대,114098.0,수지구,동천동,0,6,1,매장A,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.7272727272727273,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.8333333333333333
1225811904,1,0,39.0,0,0,0,30대,276153.0,수지구,풍덕천동,0,21,0,매장C,0.0702576112412178,0.016393442622950817,0.0,0.0,0.11709601873536299,0.023419203747072598,0.0,0.0,0.0,0.32786885245901637,0.046838407494145196,0.0,0.0,0.2810304449648712,0.11709601873536299,0.23809523809523808,0.7619047619047619,2.0333333333333337
1225873152,1,0,75.0,0,0,0,70대이상,190961.0,수지구,상현동,1,14,0,매장B,0.029411764705882353,0.0,0.0,0.0,0.6470588235294118,0.08823529411764706,0.0,0.0,0.029411764705882353,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.08823529411764706,0.3571428571428571,0.6428571428571428,2.4285714285714284
1226079168,1,0,54.0,1,0,0,50대,737914.0,수지구,상현동,0,26,1,매장B,0.3514376996805112,0.04153354632587859,0.0,0.0,0.22364217252396165,0.03194888178913738,0.0,0.04792332268370607,0.03194888178913738,0.04792332268370607,0.06389776357827476,0.0,0.0,0.06389776357827476,0.09584664536741214,0.19230769230769232,0.8076923076923077,2.407692307692308
1226168256,1,1,69.0,0,0,0,60대,1209575.0,수지구,성복동,1,40,1,매장B,0.07377049180327869,0.03278688524590164,0.02459016393442623,0.0,0.1721311475409836,0.00819672131147541,0.0,0.13934426229508196,0.07377049180327869,0.09836065573770492,0.01639344262295082,0.03278688524590164,0.0,0.19672131147540983,0.13114754098360656,0.30000000000000004,0.7,3.05
1226301888,1,0,42.0,0,0,0,40대,10242.0,수지구,상현동,0,2,1,매장B,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.5
1226396544,1,0,50.0,0,0,0,50대,53795.0,수지구,풍덕천동,0,4,1,매장B,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,1.5
1226613696,1,0,37.0,0,0,0,30대,71503.0,기타,기타,0,2,0,매장B,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,1.0,0.0,2.5
1226674944,1,0,46.0,0,0,0,40대,32546.0,기타,기타,0,1,1,매장C,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,4.0
1226884672,1,0,49.0,0,0,0,40대,25844.0,수지구,풍덕천동,0,1,1,매장B,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
1227036864,1,0,47.0,0,0,0,40대,115345.0,수지구,상현동,0,6,1,매장B,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.6666666666666666,1.5
1227419200,1,1,79.0,0,0,0,70대이상,1400683.0,수지구,신봉동,1,53,0,매장D,0.029585798816568046,0.0,0.05917159763313609,0.0,0.011834319526627219,0.011834319526627219,0.03550295857988166,0.03550295857988166,0.023668639053254437,0.0,0.023668639053254437,0.05917159763313609,0.0,0.3076923076923077,0.40236686390532544,0.4150943396226415,0.5849056603773586,1.5943396226415094
1227452608,1,0,40.0,0,0,0,40대,135254.0,수지구,신봉동,0,11,1,매장D,0.3252032520325203,0.0,0.0,0.0,0.16260162601626016,0.0,0.0,0.08130081300813008,0.08130081300813008,0.024390243902439025,0.0,0.0,0.0,0.0,0.3252032520325203,0.18181818181818182,0.8181818181818181,1.1181818181818182
1227692032,1,0,42.0,0,0,0,40대,3255.0,수지구,풍덕천동,0,1,1,매장A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1227734720,1,0,76.0,0,0,0,70대이상,252415.0,수지구,풍덕천동,1,20,0,매장C,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.0,0.05555555555555555,0.0,0.3611111111111111,0.2222222222222222,0.25,0.75,1.8
1227756992,1,0,44.0,0,0,0,40대,138746.0,수지구,풍덕천동,0,7,1,매장C,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.125,0.375,0.42857142857142855,0.5714285714285714,1.1428571428571428
1227771840,1,0,35.0,0,0,0,30대,17326.0,분당구,야탑동,0,1,0,매장B,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0
1227831232,1,0,47.0,0,0,0,40대,21251.0,수원 영통구,기타,0,1,1,매장D,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,3.0
1227901760,1,0,41.0,1,0,0,40대,521754.0,수지구,성복동,0,28,1,매장C,0.2037037037037037,0.0,0.018518518518518517,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.018518518518518517,0.0,0.05555555555555555,0.0,0.37037037037037035,0.25925925925925924,0.14285714285714285,0.8571428571428572,1.9285714285714288
1227912896,1,0,43.0,0,1,0,40대,22016.0,수지구,풍덕천동,0,1,1,매장C,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,6.0
1227944448,1,0,48.0,0,0,0,40대,191917.0,수지구,풍덕천동,0,15,1,매장C,0.21551724137931036,0.008620689655172414,0.0,0.0,0.1724137931034483,0.0,0.0,0.08620689655172414,0.04310344827586207,0.12931034482758622,0.0,0.0,0.0,0.04310344827586207,0.3017241379310345,0.6666666666666666,0.3333333333333333,1.5466666666666666
1228213568,1,0,57.0,0,0,0,50대,7083.0,수지구,풍덕천동,0,1,1,매장C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1228226560,1,0,39.0,0,0,0,30대,97826.0,수지구,상현동,0,4,0,매장B,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.25,0.75,1.25
1228245120,1,0,47.0,0,0,0,40대,24026.0,수지구,풍덕천동,0,3,1,매장C,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
1228701696,1,0,44.0,0,0,0,40대,238140.0,수지구,풍덕천동,0,11,1,매장C,0.4,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.16666666666666666,0.13333333333333333,0.18181818181818182,0.8181818181818181,2.727272727272727
1228894720,1,0,37.0,0,0,0,30대,178132.0,수지구,풍덕천동,0,16,0,매장C,0.047619047619047616,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.2857142857142857,0.3125,0.6875,1.3125
1228898432,1,1,41.0,0,0,0,40대,49392.0,수지구,풍덕천동,0,2,1,매장C,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0
1228996800,1,0,39.0,0,0,0,30대,20102.0,분당구,판교동,0,1,0,매장C,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0
1229189824,1,0,35.0,0,0,0,30대,4595.0,수지구,동천동,0,1,0,매장A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1229260352,1,0,35.0,0,0,0,30대,95718.0,수지구,동천동,0,12,0,매장D,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0625,0.0,0.0,0.0,0.0625,0.3125,0.25,0.75,1.3333333333333333
1229312320,1,0,36.0,0,0,0,30대,2872.0,수원 영통구,기타,0,1,0,매장D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1229377280,1,0,64.0,0,0,0,60대,109195.0,기흥구,보정동,1,6,1,매장C,0.0,0.03225806451612903,0.0,0.0,0.0,0.1075268817204301,0.1075268817204301,0.1075268817204301,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,1.0,1.55
1229418112,1,0,63.0,0,0,0,60대,4786.0,분당구,금곡동,1,1,1,매장A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1229600000,1,0,38.0,0,0,0,30대,4978.0,기타,기타,0,1,0,매장B,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1229896960,1,0,51.0,0,0,0,50대,122044.0,수지구,풍덕천동,0,10,1,매장C,0.0,0.0,0.0,0.0,0.17647058823529413,0.23529411764705882,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.5,0.5,1.7
1229965632,1,0,41.0,0,0,0,40대,392167.0,수지구,상현동,0,25,1,매장B,0.2391304347826087,0.0,0.0,0.0,0.06521739130434782,0.021739130434782608,0.0,0.13043478260869565,0.0,0.2608695652173913,0.021739130434782608,0.021739130434782608,0.0,0.15217391304347827,0.08695652173913043,0.24,0.76,1.84
1229984192,1,0,36.0,0,0,0,30대,73607.0,수지구,풍덕천동,0,9,0,매장C,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.6666666666666666,1.2222222222222223
1230032448,1,0,55.0,0,0,0,50대,30630.0,수지구,상현동,0,1,1,매장B,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,3.0
1230407360,1,0,42.0,0,0,0,40대,14741.0,수원 영통구,기타,0,2,1,매장D,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
1230544704,1,0,39.0,0,0,0,30대,125106.0,서울 송파구,기타,0,8,0,매장C,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.875,0.125,1.75
123069504,1,0,70.0,0,0,0,70대이상,301399.0,수지구,성복동,1,13,0,매장C,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.18518518518518517,0.2962962962962963,0.3076923076923077,0.6923076923076923,2.0769230769230766
1230917760,1,1,43.0,0,0,0,40대,32162.0,기타,기타,0,1,1,매장C,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1231300096,1,1,32.0,0,0,0,30대,1914.0,기타,기타,0,1,0,매장C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1231426304,1,0,37.0,0,0,0,30대,32353.0,기타,기타,0,2,0,매장C,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0
1231847616,1,0,37.0,0,0,0,30대,22781.0,수지구,상현동,0,2,0,매장B,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0
1231944128,1,0,43.0,0,0,0,40대,58773.0,기타,기타,0,1,1,매장C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1231945984,1,0,74.0,0,0,0,70대이상,71499.0,수지구,성복동,1,5,0,매장C,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.6000000000000001,0.4,1.8
1231958976,1,0,63.0,0,0,0,60대,143677.0,기타,기타,1,8,1,매장C,0.0,0.0,0.0,0.0,0.42857142857142855,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.25,0.75,1.75
1232135296,1,0,38.0,0,0,0,30대,34268.0,기흥구,공세동,0,1,0,매장A,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1232181696,1,0,43.0,0,0,0,40대,69017.0,수지구,풍덕천동,0,4,1,매장A,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.3,0.0,1.0,2.5
1232196544,1,0,36.0,0,0,0,30대,102038.0,기흥구,상갈동,0,4,0,매장A,0.18181818181818182,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.375
1232267072,1,0,60.0,0,0,0,60대,69780.0,수지구,풍덕천동,1,10,1,매장B,0.11764705882352941,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.4,0.6,1.7
1232408128,1,0,57.0,0,0,0,50대,226593.0,수원 영통구,기타,0,17,1,매장C,0.0,0.0,0.043478260869565216,0.0,0.17391304347826086,0.0,0.0,0.08695652173913043,0.0,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0,0.08695652173913043,0.34782608695652173,0.29411764705882354,0.7058823529411765,1.3529411764705883
1232480512,1,0,45.0,0,0,0,40대,50253.0,수지구,성복동,0,5,1,매장D,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2,0.8,1.2
1232775616,1,0,35.0,0,0,0,30대,210162.0,수지구,풍덕천동,0,19,0,매장C,0.09375,0.0,0.0,0.0,0.03125,0.03125,0.0625,0.0,0.0,0.25,0.0,0.0,0.0,0.09375,0.4375,0.15789473684210525,0.8421052631578947,1.6842105263157894
1232888832,1,0,36.0,0,0,0,30대,41543.0,화성,기타,0,1,0,매장B,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,3.0
1233159808,1,0,48.0,0,0,0,40대,110942.0,수지구,상현동,0,15,1,매장A,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.16666666666666666,0.13333333333333333,0.8666666666666667,1.2
1233336128,1,0,64.0,0,0,0,60대,236335.0,수지구,동천동,1,12,1,매장C,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.2222222222222222,0.3888888888888889,0.75,0.25,1.5
1233432640,1,0,46.0,0,1,0,40대,7274.0,수지구,풍덕천동,0,1,1,매장C,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1233506880,1,0,63.0,0,0,0,60대,7658.0,수지구,풍덕천동,1,1,1,매장C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1233746304,1,0,35.0,0,0,0,30대,221594.0,수지구,동천동,0,13,0,매장A,0.1,0.05,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.05,0.0,0.1,0.0,0.35,0.2,0.23076923076923078,0.7692307692307694,1.5384615384615383
1233957888,1,0,51.0,0,0,0,50대,298247.0,수지구,풍덕천동,0,23,1,매장C,0.1724137931034483,0.0,0.0,0.0,0.10344827586206896,0.034482758620689655,0.0,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.20689655172413793,0.2413793103448276,0.47826086956521735,0.5217391304347826,1.2608695652173914
1234024704,1,0,43.0,0,0,0,40대,45371.0,수지구,동천동,0,2,1,매장A,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.5
1234030272,1,0,28.0,0,0,0,20대이하,10912.0,분당구,분당동,0,2,0,매장A,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1234074816,1,0,43.0,0,0,0,40대,20006.0,서울 송파구,기타,0,2,1,매장C,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,1.5
1234115648,1,0,46.0,0,0,0,40대,106404.0,수지구,풍덕천동,0,9,1,매장C,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.18181818181818182,0.5555555555555556,0.4444444444444444,1.2222222222222223
1234355072,1,0,32.0,0,0,0,30대,113430.0,수지구,풍덕천동,0,10,0,매장C,0.7,0.05,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.4,0.6000000000000001,2.0
1234473856,1,0,38.0,0,0,0,30대,67004.0,수지구,풍덕천동,0,12,0,매장C,0.21052631578947367,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.5,0.5,1.5833333333333333
